source,reporter,partner,period,cmdCode,cmdDesc,flowCode,qty_kg,netWgt_kg,value_usd,qtyUnitCode
Guatemala_Export,Guatemala,Italy,2015,0908,"Nutmeg, mace and cardamoms",X,69.0,69.0,17274.0,8
Guatemala_Export,Guatemala,Italy,2018,0908,"Nutmeg, mace and cardamoms",X,14100.0,14100.0,153150.0,8
Guatemala_Export,Guatemala,Italy,2024,0908,"Nutmeg, mace and cardamoms",X,88089.0,88089.0,1599600.0,8
Guatemala_Export,Guatemala,Italy,2020,0908,"Nutmeg, mace and cardamoms",X,10794.0,10794.0,340637.0,8
Guatemala_Export,Guatemala,Italy,2014,0908,"Nutmeg, mace and cardamoms",X,76.0,76.0,18786.0,8
Guatemala_Export,Guatemala,Italy,2016,0908,"Nutmeg, mace and cardamoms",X,7568.0,7568.0,72161.0,8
Guatemala_Export,Guatemala,Italy,2017,0908,"Nutmeg, mace and cardamoms",X,58.0,58.0,15000.0,8
Guatemala_Export,Guatemala,Italy,2022,0908,"Nutmeg, mace and cardamoms",X,32250.0,32250.0,464000.0,8
Guatemala_Export,Guatemala,Italy,2021,0908,"Nutmeg, mace and cardamoms",X,10775.0,10775.0,247000.0,8
Guatemala_Export,Guatemala,Japan,2016,0908,"Nutmeg, mace and cardamoms",X,270593.0,270593.0,1972253.0,8
Guatemala_Export,Guatemala,Japan,2017,0908,"Nutmeg, mace and cardamoms",X,345415.0,345415.0,4219175.0,8
Guatemala_Export,Guatemala,Japan,2020,0908,"Nutmeg, mace and cardamoms",X,1799625.0,1799625.0,45636126.0,8
Guatemala_Export,Guatemala,Japan,2014,0908,"Nutmeg, mace and cardamoms",X,310782.0,310782.0,2014387.0,8
Guatemala_Export,Guatemala,Japan,2015,0908,"Nutmeg, mace and cardamoms",X,240447.0,240447.0,1691713.0,8
Guatemala_Export,Guatemala,Japan,2018,0908,"Nutmeg, mace and cardamoms",X,300153.0,300153.0,4232817.0,8
Guatemala_Export,Guatemala,Japan,2022,0908,"Nutmeg, mace and cardamoms",X,465866.0,465866.0,7641261.0,8
Guatemala_Export,Guatemala,Japan,2024,0908,"Nutmeg, mace and cardamoms",X,384637.0,384637.0,7827490.0,8
Guatemala_Export,Guatemala,Japan,2019,0908,"Nutmeg, mace and cardamoms",X,388306.0,388306.0,7952660.0,8
Guatemala_Export,Guatemala,Japan,2021,0908,"Nutmeg, mace and cardamoms",X,467586.0,467586.0,11243050.0,8
Guatemala_Export,Guatemala,Japan,2023,0908,"Nutmeg, mace and cardamoms",X,208544.0,208544.0,2234110.0,8
Guatemala_Export,Guatemala,Jordan,2020,0908,"Nutmeg, mace and cardamoms",X,890831.0,890831.0,13138412.0,8
Guatemala_Export,Guatemala,Jordan,2016,0908,"Nutmeg, mace and cardamoms",X,2079802.0,2079802.0,11241292.0,8
Guatemala_Export,Guatemala,Jordan,2017,0908,"Nutmeg, mace and cardamoms",X,1446381.0,1446381.0,14368336.0,8
Guatemala_Export,Guatemala,Jordan,2015,0908,"Nutmeg, mace and cardamoms",X,1411921.0,1411921.0,9766610.0,8
Guatemala_Export,Guatemala,Jordan,2014,0908,"Nutmeg, mace and cardamoms",X,2305890.0,2305890.0,10830913.0,8
Guatemala_Export,Guatemala,Jordan,2022,0908,"Nutmeg, mace and cardamoms",X,7676992.0,7676992.0,44148544.0,8
Guatemala_Export,Guatemala,Jordan,2018,0908,"Nutmeg, mace and cardamoms",X,1231345.0,1231345.0,12925128.0,8
Guatemala_Export,Guatemala,Jordan,2024,0908,"Nutmeg, mace and cardamoms",X,2658263.0,2658263.0,32950700.0,8
Guatemala_Export,Guatemala,Jordan,2019,0908,"Nutmeg, mace and cardamoms",X,1248673.0,1248673.0,19627497.0,8
Guatemala_Export,Guatemala,Jordan,2021,0908,"Nutmeg, mace and cardamoms",X,2274633.0,2274633.0,25880640.0,8
Guatemala_Export,Guatemala,Jordan,2023,0908,"Nutmeg, mace and cardamoms",X,7214744.0,7214744.0,36075379.0,8
Guatemala_Export,Guatemala,Kenya,2020,0908,"Nutmeg, mace and cardamoms",X,10775.0,10775.0,196750.0,8
Guatemala_Export,Guatemala,Kenya,2022,0908,"Nutmeg, mace and cardamoms",X,19480.0,19480.0,109267.0,8
Guatemala_Export,Guatemala,Kenya,2023,0908,"Nutmeg, mace and cardamoms",X,11096.0,11096.0,36992.0,8
Guatemala_Export,Guatemala,Kenya,2016,0908,"Nutmeg, mace and cardamoms",X,15158.0,15158.0,41098.0,8
Guatemala_Export,Guatemala,Rep. of Korea,2021,0908,"Nutmeg, mace and cardamoms",X,3751.0,3751.0,78898.0,8
Guatemala_Export,Guatemala,Rep. of Korea,2022,0908,"Nutmeg, mace and cardamoms",X,7415.0,7415.0,100330.0,8
Guatemala_Export,Guatemala,Rep. of Korea,2019,0908,"Nutmeg, mace and cardamoms",X,6331.0,6331.0,89772.0,8
Guatemala_Export,Guatemala,Rep. of Korea,2024,0908,"Nutmeg, mace and cardamoms",X,1765.0,1765.0,54740.0,8
Guatemala_Export,Guatemala,Rep. of Korea,2018,0908,"Nutmeg, mace and cardamoms",X,5044.0,5044.0,48614.0,8
Guatemala_Export,Guatemala,Rep. of Korea,2014,0908,"Nutmeg, mace and cardamoms",X,9650.0,9650.0,67736.0,8
Guatemala_Export,Guatemala,Rep. of Korea,2015,0908,"Nutmeg, mace and cardamoms",X,8718.0,8718.0,60170.0,8
Guatemala_Export,Guatemala,Rep. of Korea,2017,0908,"Nutmeg, mace and cardamoms",X,9825.0,9825.0,103975.0,8
Guatemala_Export,Guatemala,Rep. of Korea,2020,0908,"Nutmeg, mace and cardamoms",X,11868.0,11868.0,330848.0,8
Guatemala_Export,Guatemala,Rep. of Korea,2016,0908,"Nutmeg, mace and cardamoms",X,5044.0,5044.0,15000.0,8
Guatemala_Export,Guatemala,Kuwait,2019,0908,"Nutmeg, mace and cardamoms",X,889097.0,889097.0,18244406.0,8
Guatemala_Export,Guatemala,Kuwait,2024,0908,"Nutmeg, mace and cardamoms",X,348639.0,348639.0,7372490.0,8
Guatemala_Export,Guatemala,Kuwait,2014,0908,"Nutmeg, mace and cardamoms",X,661643.0,661643.0,4993943.0,8
Guatemala_Export,Guatemala,Kuwait,2021,0908,"Nutmeg, mace and cardamoms",X,565196.0,565196.0,9388555.0,8
Guatemala_Export,Guatemala,Kuwait,2017,0908,"Nutmeg, mace and cardamoms",X,833074.0,833074.0,9884935.0,8
Guatemala_Export,Guatemala,Kuwait,2015,0908,"Nutmeg, mace and cardamoms",X,753160.0,753160.0,6305307.0,8
Guatemala_Export,Guatemala,Kuwait,2020,0908,"Nutmeg, mace and cardamoms",X,690841.0,690841.0,16927514.0,8
Guatemala_Export,Guatemala,Kuwait,2016,0908,"Nutmeg, mace and cardamoms",X,743304.0,743304.0,6098242.0,8
Guatemala_Export,Guatemala,Kuwait,2023,0908,"Nutmeg, mace and cardamoms",X,485064.0,485064.0,4833300.0,8
Guatemala_Export,Guatemala,Kuwait,2018,0908,"Nutmeg, mace and cardamoms",X,996141.0,996141.0,12464612.0,8
Guatemala_Export,Guatemala,Kuwait,2022,0908,"Nutmeg, mace and cardamoms",X,628910.0,628910.0,6351603.0,8
Guatemala_Export,Guatemala,Lebanon,2020,0908,"Nutmeg, mace and cardamoms",X,229196.0,229196.0,4527120.0,8
Guatemala_Export,Guatemala,Lebanon,2015,0908,"Nutmeg, mace and cardamoms",X,203914.0,203914.0,1179196.0,8
Guatemala_Export,Guatemala,Lebanon,2016,0908,"Nutmeg, mace and cardamoms",X,264918.0,264918.0,1424611.0,8
Guatemala_Export,Guatemala,Lebanon,2021,0908,"Nutmeg, mace and cardamoms",X,120588.0,120588.0,2415450.0,8
Guatemala_Export,Guatemala,Lebanon,2022,0908,"Nutmeg, mace and cardamoms",X,409925.0,409925.0,3098554.0,8
Guatemala_Export,Guatemala,Lebanon,2014,0908,"Nutmeg, mace and cardamoms",X,275964.0,275964.0,1215560.0,8
Guatemala_Export,Guatemala,Lebanon,2023,0908,"Nutmeg, mace and cardamoms",X,393982.0,393982.0,2079065.0,8
Guatemala_Export,Guatemala,Lebanon,2018,0908,"Nutmeg, mace and cardamoms",X,254883.0,254883.0,3149086.0,8
Guatemala_Export,Guatemala,Lebanon,2019,0908,"Nutmeg, mace and cardamoms",X,153298.0,153298.0,2687078.0,8
Guatemala_Export,Guatemala,Lebanon,2024,0908,"Nutmeg, mace and cardamoms",X,250314.0,250314.0,3922060.0,8
Guatemala_Export,Guatemala,Lebanon,2017,0908,"Nutmeg, mace and cardamoms",X,239754.0,239754.0,2469571.0,8
Guatemala_Export,Guatemala,Latvia,2024,0908,"Nutmeg, mace and cardamoms",X,20160.0,20160.0,343600.0,8
Guatemala_Export,Guatemala,Libya,2015,0908,"Nutmeg, mace and cardamoms",X,86046.0,86046.0,486406.0,8
Guatemala_Export,Guatemala,Libya,2020,0908,"Nutmeg, mace and cardamoms",X,9900.0,9900.0,90000.0,8
Guatemala_Export,Guatemala,Libya,2016,0908,"Nutmeg, mace and cardamoms",X,69862.0,69862.0,437318.0,8
Guatemala_Export,Guatemala,Libya,2021,0908,"Nutmeg, mace and cardamoms",X,67561.0,67561.0,997528.0,8
Guatemala_Export,Guatemala,Libya,2022,0908,"Nutmeg, mace and cardamoms",X,139908.0,139908.0,831058.0,8
Guatemala_Export,Guatemala,Libya,2014,0908,"Nutmeg, mace and cardamoms",X,61980.0,61980.0,417598.0,8
Guatemala_Export,Guatemala,Libya,2023,0908,"Nutmeg, mace and cardamoms",X,23942.0,23942.0,213000.0,8
Guatemala_Export,Guatemala,Libya,2018,0908,"Nutmeg, mace and cardamoms",X,10862.0,10862.0,138353.0,8
Guatemala_Export,Guatemala,Libya,2019,0908,"Nutmeg, mace and cardamoms",X,58519.0,58519.0,1079650.0,8
Guatemala_Export,Guatemala,Libya,2024,0908,"Nutmeg, mace and cardamoms",X,10862.0,10862.0,130000.0,8
Guatemala_Export,Guatemala,Libya,2017,0908,"Nutmeg, mace and cardamoms",X,32371.0,32371.0,361640.0,8
Guatemala_Export,Guatemala,Lithuania,2021,0908,"Nutmeg, mace and cardamoms",X,5617.0,5617.0,39000.0,8
Guatemala_Export,Guatemala,Lithuania,2017,0908,"Nutmeg, mace and cardamoms",X,2977.0,2977.0,3600.0,8
Guatemala_Export,Guatemala,"China, Macao SAR",2018,0908,"Nutmeg, mace and cardamoms",X,6465.0,6465.0,86201.0,8
Guatemala_Export,Guatemala,"China, Macao SAR",2019,0908,"Nutmeg, mace and cardamoms",X,21045.0,21045.0,325000.0,8
Guatemala_Export,Guatemala,Malaysia,2016,0908,"Nutmeg, mace and cardamoms",X,334769.0,334769.0,2614129.0,8
Guatemala_Export,Guatemala,Malaysia,2022,0908,"Nutmeg, mace and cardamoms",X,228632.0,228632.0,1765095.0,8
Guatemala_Export,Guatemala,Malaysia,2014,0908,"Nutmeg, mace and cardamoms",X,323527.0,323527.0,1771693.0,8
Guatemala_Export,Guatemala,Malaysia,2024,0908,"Nutmeg, mace and cardamoms",X,159919.0,159919.0,2545200.0,8
Guatemala_Export,Guatemala,Malaysia,2017,0908,"Nutmeg, mace and cardamoms",X,168059.0,168059.0,1593599.0,8
Guatemala_Export,Guatemala,Malaysia,2019,0908,"Nutmeg, mace and cardamoms",X,216537.0,216537.0,3469318.0,8
Guatemala_Export,Guatemala,Malaysia,2018,0908,"Nutmeg, mace and cardamoms",X,311567.0,311567.0,3510470.0,8
Guatemala_Export,Guatemala,Malaysia,2023,0908,"Nutmeg, mace and cardamoms",X,384085.0,384085.0,3092110.0,8
Guatemala_Export,Guatemala,Malaysia,2021,0908,"Nutmeg, mace and cardamoms",X,167855.0,167855.0,2604118.0,8
Guatemala_Export,Guatemala,Malaysia,2015,0908,"Nutmeg, mace and cardamoms",X,191061.0,191061.0,1447528.0,8
Guatemala_Export,Guatemala,Malaysia,2020,0908,"Nutmeg, mace and cardamoms",X,179317.0,179317.0,3250079.0,8
Guatemala_Export,Guatemala,Mauritius,2019,0908,"Nutmeg, mace and cardamoms",X,541.0,541.0,13776.0,8
Guatemala_Export,Guatemala,Mauritius,2017,0908,"Nutmeg, mace and cardamoms",X,10405.0,10405.0,28750.0,8
Guatemala_Export,Guatemala,Mauritius,2015,0908,"Nutmeg, mace and cardamoms",X,10000.0,10000.0,9900.0,8
Guatemala_Export,Guatemala,Mauritius,2016,0908,"Nutmeg, mace and cardamoms",X,18406.0,18406.0,60100.0,8
Guatemala_Export,Guatemala,Mauritius,2020,0908,"Nutmeg, mace and cardamoms",X,2151.0,2151.0,42561.0,8
Guatemala_Export,Guatemala,Mexico,2024,0908,"Nutmeg, mace and cardamoms",X,7689.0,7689.0,51446.0,8
Guatemala_Export,Guatemala,Mexico,2023,0908,"Nutmeg, mace and cardamoms",X,4282.0,4282.0,50698.0,8
Guatemala_Export,Guatemala,Mexico,2021,0908,"Nutmeg, mace and cardamoms",X,12049.0,12049.0,349438.0,8
Guatemala_Export,Guatemala,Mexico,2022,0908,"Nutmeg, mace and cardamoms",X,4940.0,4940.0,125573.0,8
Guatemala_Export,Guatemala,Mexico,2020,0908,"Nutmeg, mace and cardamoms",X,5456.0,5456.0,106250.0,8
Guatemala_Export,Guatemala,Mexico,2015,0908,"Nutmeg, mace and cardamoms",X,2192.0,2192.0,7924.0,8
Guatemala_Export,Guatemala,Mexico,2016,0908,"Nutmeg, mace and cardamoms",X,17230.0,17230.0,38423.0,8
Guatemala_Export,Guatemala,Mexico,2017,0908,"Nutmeg, mace and cardamoms",X,1207.0,1207.0,16347.0,8
Guatemala_Export,Guatemala,Mexico,2019,0908,"Nutmeg, mace and cardamoms",X,6308.0,6308.0,146671.0,8
Guatemala_Export,Guatemala,Mexico,2014,0908,"Nutmeg, mace and cardamoms",X,202.0,202.0,1306.0,8
Guatemala_Export,Guatemala,"Other Asia, nes",2018,0908,"Nutmeg, mace and cardamoms",X,3042.0,3042.0,35800.0,8
Guatemala_Export,Guatemala,"Other Asia, nes",2022,0908,"Nutmeg, mace and cardamoms",X,4860.0,4860.0,44567.0,8
Guatemala_Export,Guatemala,"Other Asia, nes",2023,0908,"Nutmeg, mace and cardamoms",X,5579.0,5579.0,67278.0,8
Guatemala_Export,Guatemala,"Other Asia, nes",2021,0908,"Nutmeg, mace and cardamoms",X,3505.0,3505.0,53725.0,8
Guatemala_Export,Guatemala,"Other Asia, nes",2024,0908,"Nutmeg, mace and cardamoms",X,1331.0,1331.0,13000.0,8
Guatemala_Export,Guatemala,"Other Asia, nes",2016,0908,"Nutmeg, mace and cardamoms",X,508.0,508.0,5334.0,8
Guatemala_Export,Guatemala,"Other Asia, nes",2020,0908,"Nutmeg, mace and cardamoms",X,3865.0,3865.0,74680.0,8
Guatemala_Export,Guatemala,"Other Asia, nes",2019,0908,"Nutmeg, mace and cardamoms",X,3473.0,3473.0,56260.0,8
Guatemala_Export,Guatemala,"Other Asia, nes",2017,0908,"Nutmeg, mace and cardamoms",X,1538.0,1538.0,16875.0,8
Guatemala_Export,Guatemala,Morocco,2018,0908,"Nutmeg, mace and cardamoms",X,32831.0,32831.0,425918.0,8
Guatemala_Export,Guatemala,Morocco,2022,0908,"Nutmeg, mace and cardamoms",X,36979.0,36979.0,260499.0,8
Guatemala_Export,Guatemala,Morocco,2023,0908,"Nutmeg, mace and cardamoms",X,41606.0,41606.0,297500.0,8
Guatemala_Export,Guatemala,Morocco,2024,0908,"Nutmeg, mace and cardamoms",X,10034.0,10034.0,150750.0,8
Guatemala_Export,Guatemala,Morocco,2021,0908,"Nutmeg, mace and cardamoms",X,28015.0,28015.0,580400.0,8
Guatemala_Export,Guatemala,Morocco,2015,0908,"Nutmeg, mace and cardamoms",X,10750.0,10750.0,14500.0,8
Guatemala_Export,Guatemala,Morocco,2016,0908,"Nutmeg, mace and cardamoms",X,44928.0,44928.0,370243.0,8
Guatemala_Export,Guatemala,Morocco,2020,0908,"Nutmeg, mace and cardamoms",X,9731.0,9731.0,145500.0,8
Guatemala_Export,Guatemala,Morocco,2019,0908,"Nutmeg, mace and cardamoms",X,52837.0,52837.0,503983.0,8
Guatemala_Export,Guatemala,Morocco,2017,0908,"Nutmeg, mace and cardamoms",X,11232.0,11232.0,117737.0,8
Guatemala_Export,Guatemala,Oman,2018,0908,"Nutmeg, mace and cardamoms",X,267901.0,267901.0,3183546.0,8
Guatemala_Export,Guatemala,Oman,2023,0908,"Nutmeg, mace and cardamoms",X,32768.0,32768.0,248400.0,8
Guatemala_Export,Guatemala,Oman,2015,0908,"Nutmeg, mace and cardamoms",X,64405.0,64405.0,631543.0,8
Guatemala_Export,Guatemala,Oman,2021,0908,"Nutmeg, mace and cardamoms",X,163108.0,163108.0,2521050.0,8
Guatemala_Export,Guatemala,Oman,2020,0908,"Nutmeg, mace and cardamoms",X,106798.0,106798.0,2714850.0,8
Guatemala_Export,Guatemala,Oman,2017,0908,"Nutmeg, mace and cardamoms",X,44643.0,44643.0,496198.0,8
Guatemala_Export,Guatemala,Oman,2014,0908,"Nutmeg, mace and cardamoms",X,10850.0,10850.0,95867.0,8
Guatemala_Export,Guatemala,Oman,2019,0908,"Nutmeg, mace and cardamoms",X,222760.0,222760.0,4015910.0,8
Guatemala_Export,Guatemala,Oman,2022,0908,"Nutmeg, mace and cardamoms",X,143854.0,143854.0,1389293.0,8
Guatemala_Export,Guatemala,Oman,2016,0908,"Nutmeg, mace and cardamoms",X,110693.0,110693.0,918068.0,8
Guatemala_Export,Guatemala,Oman,2024,0908,"Nutmeg, mace and cardamoms",X,72551.0,72551.0,1259300.0,8
Guatemala_Export,Guatemala,Nepal,2022,0908,"Nutmeg, mace and cardamoms",X,344845.0,344845.0,2870261.0,8
Guatemala_Export,Guatemala,Nepal,2014,0908,"Nutmeg, mace and cardamoms",X,701995.0,701995.0,3955626.0,8
Guatemala_Export,Guatemala,Nepal,2017,0908,"Nutmeg, mace and cardamoms",X,1014800.0,1014800.0,9614859.0,8
Guatemala_Export,Guatemala,Nepal,2019,0908,"Nutmeg, mace and cardamoms",X,108250.0,108250.0,1731300.0,8
Guatemala_Export,Guatemala,Nepal,2020,0908,"Nutmeg, mace and cardamoms",X,15135.0,15135.0,235900.0,8
Guatemala_Export,Guatemala,Nepal,2018,0908,"Nutmeg, mace and cardamoms",X,65100.0,65100.0,722786.0,8
Guatemala_Export,Guatemala,Nepal,2016,0908,"Nutmeg, mace and cardamoms",X,962395.0,962395.0,5689312.0,8
Guatemala_Export,Guatemala,Nepal,2021,0908,"Nutmeg, mace and cardamoms",X,66260.0,66260.0,751060.0,8
Guatemala_Export,Guatemala,Nepal,2023,0908,"Nutmeg, mace and cardamoms",X,1023900.0,1023900.0,6298250.0,8
Guatemala_Export,Guatemala,Nepal,2015,0908,"Nutmeg, mace and cardamoms",X,291765.0,291765.0,1827029.0,8
Guatemala_Export,Guatemala,Netherlands,2014,0908,"Nutmeg, mace and cardamoms",X,837145.0,837145.0,3284376.0,8
Guatemala_Export,Guatemala,Netherlands,2022,0908,"Nutmeg, mace and cardamoms",X,1130910.0,1130910.0,8440658.0,8
Guatemala_Export,Guatemala,Netherlands,2019,0908,"Nutmeg, mace and cardamoms",X,1107092.0,1107092.0,16087268.0,8
Guatemala_Export,Guatemala,Netherlands,2020,0908,"Nutmeg, mace and cardamoms",X,1119120.0,1119120.0,19960312.0,8
Guatemala_Export,Guatemala,Netherlands,2017,0908,"Nutmeg, mace and cardamoms",X,551584.0,551584.0,4304058.0,8
Guatemala_Export,Guatemala,Netherlands,2018,0908,"Nutmeg, mace and cardamoms",X,880134.0,880134.0,9825057.0,8
Guatemala_Export,Guatemala,Netherlands,2023,0908,"Nutmeg, mace and cardamoms",X,1636650.0,1636650.0,8745628.0,8
Guatemala_Export,Guatemala,Netherlands,2021,0908,"Nutmeg, mace and cardamoms",X,766344.0,766344.0,10678384.0,8
Guatemala_Export,Guatemala,Netherlands,2016,0908,"Nutmeg, mace and cardamoms",X,759244.0,759244.0,3335615.0,8
Guatemala_Export,Guatemala,Netherlands,2024,0908,"Nutmeg, mace and cardamoms",X,472056.0,472056.0,6114620.0,8
Guatemala_Export,Guatemala,Netherlands,2015,0908,"Nutmeg, mace and cardamoms",X,454966.0,454966.0,1635622.0,8
Guatemala_Export,Guatemala,Nicaragua,2016,0908,"Nutmeg, mace and cardamoms",X,100.0,100.0,1156.0,8
Guatemala_Export,Guatemala,Norway,2015,0908,"Nutmeg, mace and cardamoms",X,13307.0,13307.0,35536.0,8
Guatemala_Export,Guatemala,Norway,2023,0908,"Nutmeg, mace and cardamoms",X,18144.0,18144.0,80500.0,8
Guatemala_Export,Guatemala,Norway,2024,0908,"Nutmeg, mace and cardamoms",X,10080.0,10080.0,112500.0,8
Guatemala_Export,Guatemala,Norway,2022,0908,"Nutmeg, mace and cardamoms",X,126.0,126.0,3204.0,8
Guatemala_Export,Guatemala,Norway,2014,0908,"Nutmeg, mace and cardamoms",X,11196.0,11196.0,47876.0,8
Guatemala_Export,Guatemala,Pakistan,2015,0908,"Nutmeg, mace and cardamoms",X,1310857.0,1310857.0,8872351.0,8
Guatemala_Export,Guatemala,Pakistan,2017,0908,"Nutmeg, mace and cardamoms",X,2195798.0,2195798.0,20940244.0,8
Guatemala_Export,Guatemala,Pakistan,2023,0908,"Nutmeg, mace and cardamoms",X,965836.0,965836.0,7956600.0,8
Guatemala_Export,Guatemala,Pakistan,2016,0908,"Nutmeg, mace and cardamoms",X,2044759.0,2044759.0,13724341.0,8
Guatemala_Export,Guatemala,Pakistan,2024,0908,"Nutmeg, mace and cardamoms",X,971692.0,971692.0,16119815.0,8
Guatemala_Export,Guatemala,Pakistan,2022,0908,"Nutmeg, mace and cardamoms",X,2166330.0,2166330.0,17540996.0,8
Guatemala_Export,Guatemala,Pakistan,2021,0908,"Nutmeg, mace and cardamoms",X,1390367.0,1390367.0,20803047.0,8
Guatemala_Export,Guatemala,Pakistan,2018,0908,"Nutmeg, mace and cardamoms",X,2715127.0,2715127.0,31273396.0,8
Guatemala_Export,Guatemala,Pakistan,2020,0908,"Nutmeg, mace and cardamoms",X,1502980.0,1502980.0,28731410.0,8
Guatemala_Export,Guatemala,Pakistan,2019,0908,"Nutmeg, mace and cardamoms",X,2311904.0,2311904.0,40684397.0,8
Guatemala_Export,Guatemala,Pakistan,2014,0908,"Nutmeg, mace and cardamoms",X,1702584.0,1702584.0,9013753.0,8
Guatemala_Export,Guatemala,Panama,2023,0908,"Nutmeg, mace and cardamoms",X,31.0,31.0,70.0,8
Guatemala_Export,Guatemala,Panama,2022,0908,"Nutmeg, mace and cardamoms",X,22.0,22.0,104.0,8
Guatemala_Export,Guatemala,Peru,2017,0908,"Nutmeg, mace and cardamoms",X,430.0,430.0,7492.0,8
Guatemala_Export,Guatemala,Peru,2015,0908,"Nutmeg, mace and cardamoms",X,92.0,92.0,161.0,8
Guatemala_Export,Guatemala,Peru,2019,0908,"Nutmeg, mace and cardamoms",X,2210.0,2210.0,30000.0,8
Guatemala_Export,Guatemala,Poland,2018,0908,"Nutmeg, mace and cardamoms",X,15060.0,15060.0,145900.0,8
Guatemala_Export,Guatemala,Poland,2023,0908,"Nutmeg, mace and cardamoms",X,10060.0,10060.0,38500.0,8
Guatemala_Export,Guatemala,Poland,2019,0908,"Nutmeg, mace and cardamoms",X,10060.0,10060.0,219000.0,8
Guatemala_Export,Guatemala,Poland,2014,0908,"Nutmeg, mace and cardamoms",X,19245.0,19245.0,48431.0,8
Guatemala_Export,Guatemala,Poland,2015,0908,"Nutmeg, mace and cardamoms",X,16531.0,16531.0,11109.0,8
Guatemala_Export,Guatemala,Qatar,2018,0908,"Nutmeg, mace and cardamoms",X,433132.0,433132.0,6173216.0,8
Guatemala_Export,Guatemala,Qatar,2024,0908,"Nutmeg, mace and cardamoms",X,275647.0,275647.0,5402980.0,8
Guatemala_Export,Guatemala,Qatar,2016,0908,"Nutmeg, mace and cardamoms",X,95547.0,95547.0,949236.0,8
Guatemala_Export,Guatemala,Qatar,2023,0908,"Nutmeg, mace and cardamoms",X,300681.0,300681.0,3466820.0,8
Guatemala_Export,Guatemala,Qatar,2022,0908,"Nutmeg, mace and cardamoms",X,392527.0,392527.0,3996578.0,8
Guatemala_Export,Guatemala,Qatar,2019,0908,"Nutmeg, mace and cardamoms",X,533942.0,533942.0,10830322.0,8
Guatemala_Export,Guatemala,Qatar,2014,0908,"Nutmeg, mace and cardamoms",X,11232.0,11232.0,95913.0,8
Guatemala_Export,Guatemala,Qatar,2017,0908,"Nutmeg, mace and cardamoms",X,221463.0,221463.0,2911043.0,8
Guatemala_Export,Guatemala,Qatar,2020,0908,"Nutmeg, mace and cardamoms",X,387646.0,387646.0,10023583.0,8
Guatemala_Export,Guatemala,Qatar,2015,0908,"Nutmeg, mace and cardamoms",X,127570.0,127570.0,1276314.0,8
Guatemala_Export,Guatemala,Qatar,2021,0908,"Nutmeg, mace and cardamoms",X,299552.0,299552.0,5799635.0,8
Guatemala_Export,Guatemala,Romania,2015,0908,"Nutmeg, mace and cardamoms",X,1500.0,1500.0,900.0,8
Guatemala_Export,Guatemala,Russian Federation,2024,0908,"Nutmeg, mace and cardamoms",X,23980.0,23980.0,311750.0,8
Guatemala_Export,Guatemala,Russian Federation,2016,0908,"Nutmeg, mace and cardamoms",X,15292.0,15292.0,57838.0,8
Guatemala_Export,Guatemala,Russian Federation,2019,0908,"Nutmeg, mace and cardamoms",X,68894.0,68894.0,491930.0,8
Guatemala_Export,Guatemala,Russian Federation,2022,0908,"Nutmeg, mace and cardamoms",X,69345.0,69345.0,585711.0,8
Guatemala_Export,Guatemala,Russian Federation,2014,0908,"Nutmeg, mace and cardamoms",X,50950.0,50950.0,169669.0,8
Guatemala_Export,Guatemala,Russian Federation,2020,0908,"Nutmeg, mace and cardamoms",X,1152920.0,1152920.0,13738000.0,8
Guatemala_Export,Guatemala,Russian Federation,2015,0908,"Nutmeg, mace and cardamoms",X,40912.0,40912.0,160967.0,8
Guatemala_Export,Guatemala,Russian Federation,2021,0908,"Nutmeg, mace and cardamoms",X,1065636.0,1065636.0,31395901.0,8
Guatemala_Export,Guatemala,Russian Federation,2018,0908,"Nutmeg, mace and cardamoms",X,85980.0,85980.0,676809.0,8
Guatemala_Export,Guatemala,Russian Federation,2017,0908,"Nutmeg, mace and cardamoms",X,33005.0,33005.0,134500.0,8
Guatemala_Export,Guatemala,Russian Federation,2023,0908,"Nutmeg, mace and cardamoms",X,34008.0,34008.0,239470.0,8
Guatemala_Export,Guatemala,Saudi Arabia,2021,0908,"Nutmeg, mace and cardamoms",X,9833658.0,9833658.0,177771318.0,8
Guatemala_Export,Guatemala,Saudi Arabia,2024,0908,"Nutmeg, mace and cardamoms",X,8059769.0,8059769.0,178031401.0,8
Guatemala_Export,Guatemala,Saudi Arabia,2015,0908,"Nutmeg, mace and cardamoms",X,7883215.0,7883215.0,70605497.0,8
Guatemala_Export,Guatemala,Saudi Arabia,2020,0908,"Nutmeg, mace and cardamoms",X,14373226.0,14373226.0,315285543.0,8
Guatemala_Export,Guatemala,Saudi Arabia,2018,0908,"Nutmeg, mace and cardamoms",X,9514239.0,9514239.0,123170026.0,8
Guatemala_Export,Guatemala,Saudi Arabia,2014,0908,"Nutmeg, mace and cardamoms",X,8711483.0,8711483.0,72955055.0,8
Guatemala_Export,Guatemala,Saudi Arabia,2017,0908,"Nutmeg, mace and cardamoms",X,9290787.0,9290787.0,108593757.0,8
Guatemala_Export,Guatemala,Saudi Arabia,2022,0908,"Nutmeg, mace and cardamoms",X,11412611.0,11412611.0,104439786.0,8
Guatemala_Export,Guatemala,Saudi Arabia,2023,0908,"Nutmeg, mace and cardamoms",X,11243892.0,11243892.0,114019512.0,8
